Date,Type,Link
2020-05-22 18:24:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6669230279917371392?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6669230279917371392%2C6669654629262876673%29
2020-05-22 12:06:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6664885022475984896
2020-05-21 20:48:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6667879361774923776
2020-05-21 19:19:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6666341646235381761
2020-05-21 19:18:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6668803374399397888
2020-05-21 19:17:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6669055970867474432
2020-05-21 14:01:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6669230279917371392
2020-05-21 13:32:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6669211077458321409
2020-05-20 22:58:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6669007935479324672
2020-05-20 16:17:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6668790814577053696
2020-05-20 16:14:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6665246226583298048
2020-05-20 16:06:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6667502958881701889
2020-05-19 22:17:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6668611565580763136
2020-05-15 21:30:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6667040280509718528
2020-05-14 23:42:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6665964251234082816
2020-05-11 20:40:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6665611011548073986
2020-05-10 12:20:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6664920095938093056
2020-05-07 12:51:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6663836899574071296
2020-05-07 12:39:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6663771519895908352
2020-05-07 12:38:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6663477458186055681
2020-05-06 16:34:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6663800006090203136
2020-05-05 15:18:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6660860409492439043?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6660860409492439043%2C6661985318687784960%29
2020-05-03 17:58:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6662386271148625920
2020-05-02 14:36:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6662106804262055936
2020-05-02 14:29:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6661951074804482048
2020-05-02 14:27:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6662260574682001408
2020-04-28 19:00:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6660957538583887872
2020-04-28 01:25:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6659363987500617729
2020-04-26 03:18:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A791340
2020-04-26 03:18:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6659850092486492160
2020-04-21 13:01:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6657218627407753216
2020-04-20 20:56:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6658054670386372608
2020-04-16 12:06:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6655855900340830208
2020-04-16 11:50:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6656222140204924929
2020-04-16 11:49:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6656251323744423936
2020-04-16 11:49:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6656307574150967296
2020-04-16 11:48:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6656280265637326848
2020-04-14 00:01:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6655511626864709635
2020-04-13 10:25:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A536419
2020-04-12 15:13:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6650432080662548480
2020-04-08 01:36:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6653333979812425730
2020-04-05 18:58:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6652369563549745152
2020-04-05 18:35:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6652414250268663808
2020-04-05 18:33:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6652256795643392000
2020-04-03 20:47:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6651926705051054081
2020-04-01 17:22:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6651145492820475906
2020-04-01 13:44:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6651062082928160768
2020-04-01 10:23:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6651056915239448576
2020-04-01 10:14:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6650596171188322304
2020-03-29 17:23:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6649589688157904896
2020-03-29 17:07:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6648932737598267392
2020-03-29 17:06:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6649768352606756864
2020-03-28 19:30:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6649652534896140288
2020-03-27 10:03:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6647648679798853632
2020-03-27 10:01:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6649204618603581440
2020-03-27 10:00:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6648919531479801856
2020-03-27 09:58:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6648335855108915200
2020-03-23 19:02:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6647852020436918280
2020-03-23 18:59:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6647578325478973440
2020-03-20 00:29:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6646405408707747840
2020-03-18 20:55:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6646071945404170240
2020-03-18 08:43:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6645755710334398464
2020-03-17 16:50:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6645607479038226432
2020-03-17 16:49:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6645699302964498432
2020-03-16 09:14:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6644945618131271680
2020-03-15 09:59:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6644665444462538753
2020-03-15 09:56:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6644473229610233856
2020-03-12 17:42:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6643806733372280832
2020-03-11 14:14:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6643474407954145282?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6643474407954145282%2C6643503639488983040%29
2020-03-10 17:04:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6643072563851345921
2020-03-10 16:25:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7921612316789513758
2020-03-10 15:21:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6643059725057474560
2020-03-09 20:16:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6642710103738982400
2020-03-09 08:20:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6642530364965429248
2020-03-09 08:09:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6642676859471450112
2020-03-07 18:12:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6641661228966125568
2020-03-07 18:11:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A9118820831048781490
2020-03-06 18:47:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6641694175379103745
2020-03-06 18:47:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6641743218021150720
2020-03-04 17:09:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6640674785976287232
2020-03-04 17:02:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7055407142946180524
2020-03-04 17:01:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6640720581140586496
2020-03-03 17:11:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6640481548481155072
2020-03-03 14:14:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6640522516391649280
2020-03-03 12:42:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6640511932396822528
2020-03-03 10:49:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6640210783500328960
2020-02-29 19:05:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6635142261720002560
2020-02-29 13:51:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6639506774980349952
2020-02-29 13:49:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6639109218362359808?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6639109218362359808%2C6639428014989946880%29
2020-02-28 16:51:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6638366436597342208
2020-02-28 13:58:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6638859761724993536
2020-02-19 14:37:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6635398498239959040?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6635398498239959040%2C6635449559814287360%29
2020-02-15 14:25:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6634156898797015040
2020-02-12 10:00:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6633227733038182400
2020-02-11 22:53:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6632900933166727168
2020-02-11 05:26:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6632699008504729600
2020-02-07 20:59:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6631514391248412672
2020-02-03 12:37:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6630021249357627392
2020-01-29 10:30:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6627850032840351744
2020-01-25 21:45:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6626509261943947264?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6626509261943947264%2C6626618199074983937%29
2020-01-25 12:55:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6626193764090200065
2020-01-21 14:57:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6618533274140622848
2020-01-21 14:55:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6625124634020892674
2020-01-21 09:24:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6624604981834067968
2020-01-13 15:51:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6621702303156060160
2020-01-10 08:37:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6621125609961721856
2020-01-10 07:27:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6620979694097453057
2020-01-10 07:21:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6621276779036364800
2020-01-09 11:57:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6621005872472563713
2020-01-09 08:30:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6620541075952017408
2020-01-08 21:15:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6620765395005640704
2020-01-07 06:47:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6619858945848815616
2020-01-04 10:57:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6618919564094816257
2019-12-29 12:12:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6616316028903309312
2019-12-29 12:10:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6616758408387272704
2019-12-29 12:08:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6616662768911290368
2019-12-23 15:02:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6614604120307318784
2019-11-22 06:24:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6603314719921102848
2019-11-14 21:57:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6600375566765961217
2019-11-13 23:41:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6600437533149057024
2019-10-29 10:58:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594894201102585857
2019-10-23 10:06:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6592087171568553984?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6592087171568553984%2C6592710871066124288%29
2019-10-22 09:02:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6592147025427472384?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6592147025427472384%2C6592279403991040000%29
2019-10-21 20:02:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6592068287520096256
2019-10-21 19:17:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6592087171568553984?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6592087171568553984%2C6592126124044623872%29
2019-10-21 19:15:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6592087171568553984?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6592087171568553984%2C6592119998230085635%29
2019-10-21 07:43:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6590526515006459904
2019-10-19 12:20:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6591295304144822272
2019-10-06 07:08:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6584373765021413376
2019-09-29 22:28:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6584075275959623680
2019-09-28 13:12:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6582526301352017920
2019-09-21 12:13:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6581110829758853120
2019-09-20 05:30:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6580498414331666432
2019-09-20 05:28:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6580517052933636097
2019-09-15 10:07:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6578248127193628673
2019-09-12 07:29:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6577519869326045184?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6577519869326045184%2C6577534314479665153%29
2019-09-12 07:25:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6577533662663843840
2019-09-11 11:55:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6577477780840165377
2019-09-04 11:40:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6573940453413011456
2019-09-03 10:55:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6571685815267676160
2019-08-29 15:21:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6572713122421882880
2019-08-29 09:03:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6572557324156829696
2019-08-23 07:44:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6570330291867660288
2019-08-23 07:40:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6570441626521489408?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6570441626521489408%2C6570530527869186048%29
2019-08-22 17:12:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6570251304411648001
2019-08-21 11:43:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6569833827252924416
2019-08-14 13:23:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6567376251462520832
2019-08-13 11:16:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6566978947475619840
2019-08-12 11:35:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6566375647437029376
2019-08-12 11:30:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6566565621629243392
2019-08-12 11:28:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6566616420162117632
2019-08-09 12:39:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6565180470030540800
2019-08-09 10:59:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6565222820790579200
2019-08-07 14:07:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6562277191256678400
2019-08-03 15:36:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6562420444731895808
2019-07-31 14:45:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6561927931034157056
2019-07-28 13:30:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6559854007458766848
2019-07-28 13:27:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6560959432451203073
2019-07-22 11:32:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6558289883796905985
2019-07-14 16:10:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6555964054551187456
2019-07-13 09:47:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6555540381830787072
2019-07-13 09:46:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6555119724030672896
2019-07-13 09:30:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6555686560975634432
2019-07-08 19:53:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7923464314288786533
2019-07-06 15:32:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6553028616475688961
2019-07-04 10:42:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6551356094483058688
2019-06-20 13:12:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6544590624585326592
2019-06-12 14:38:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6544575807677960192
2019-05-20 10:22:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6535388932140478465?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6535388932140478465%2C6535838189234470912%29
2019-05-16 10:04:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6534690221131341824
2019-05-15 14:40:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6534140576907046912
2019-05-02 17:07:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6529719767052353536
2019-05-02 13:58:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6529672080710078464
2019-05-02 09:55:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6529637973363822592
2019-04-28 10:23:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6528144279787839488
2019-04-18 08:45:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6524373917505720321
2019-04-10 23:27:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6521646974561722368
2019-04-10 15:19:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6521465568334356481
2019-04-10 14:07:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6521736685657690113
2019-03-26 10:20:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6516243908433842176
2019-03-25 15:24:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6515902553241186304
2019-03-25 08:54:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6515655771252887553
2019-03-25 08:49:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6515536917096992768
2019-03-25 08:47:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6515626922049966080
2019-03-17 23:54:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511986989267587072
2019-03-17 23:52:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6513135439170404352
2019-03-14 22:37:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511905063659724800
2019-03-14 17:53:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511619067772698624
2019-03-13 20:30:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6511587252911558656
2019-03-13 16:06:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511577389938675712
2019-03-13 10:19:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509701027413970944
2019-03-12 22:09:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511166712195481600
2019-03-12 18:14:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6511119901619556352
2019-03-12 15:00:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511166606012489728
2019-03-11 20:54:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510967184645193728
2019-03-11 14:27:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510614198005833728
2019-03-11 14:24:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510778451262205952
2019-03-09 15:26:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509930518379929600
2019-03-08 20:28:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6509783785578524673
2019-03-08 18:19:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509699633957212160
2019-03-07 15:20:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509364844116926464
2019-03-06 19:10:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509093693268594688
2019-03-06 19:04:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509086584065785856
2019-03-05 20:51:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6508083856866836481
2019-03-05 08:09:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6507968726611030016?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6507968726611030016%2C6508329621296156674%29
2019-03-05 08:06:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6507643849681170432
2019-03-03 15:45:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6507211219336728576
2019-03-01 17:31:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6506952424761237504
2019-02-28 08:01:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6506427757461794816
2019-02-21 16:35:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7719682222878656309?commentUrn=urn%3Ali%3Acomment%3A%28article%3A7719682222878656309%2C6504322765766692864%29
2019-02-21 00:38:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6503689599938764800?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6503689599938764800%2C6503913242098704384%29
2019-02-17 11:27:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6501775842165821440
2019-02-17 11:25:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A724786
2019-02-07 08:11:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6499122785867096065
2019-02-03 09:39:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6497171765683318784
2019-02-03 09:31:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6497069408983351296
2019-01-29 12:18:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6494691834030231552
2019-01-25 11:24:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6494501997729837056
2019-01-25 09:34:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6494308173988528128?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6494308173988528128%2C6494493881600602112%29
2019-01-25 09:08:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6494308173988528128?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6494308173988528128%2C6494312058413150208%29
2019-01-24 11:59:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6494134210729697280
2019-01-24 11:52:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6494140520699297792
